"row ID","year","country","value"
"Row6_1401","1992","ZF","537091265"
"Row6_1402","1991","ZF","522586208"
"Row6_1403","1990","ZF","508323569"
"Row6_1404","1989","ZF","494286964"
"Row6_1405","1988","ZF","480482298"
"Row6_1406","1987","ZF","466948587"
"Row6_1407","1986","ZF","453741617"
"Row6_1408","1985","ZF","440902238"
"Row6_1409","2016","T6","1022526541"
"Row6_1410","2015","T6","995458478"
"Row6_1411","2014","T6","968959787"
"Row6_1412","2013","T6","943041070"
"Row6_1413","2012","T6","917726973"
"Row6_1414","2011","T6","893046172"
"Row6_1415","2010","T6","869025106"
"Row6_1416","2009","T6","845655214"
"Row6_1417","2008","T6","822945457"
"Row6_1418","2007","T6","800908534"
"Row6_1419","2006","T6","779566820"
"Row6_1420","2005","T6","758924681"
"Row6_1421","2004","T6","738983255"
"Row6_1422","2003","T6","719716209"
"Row6_1423","2002","T6","701066167"
"Row6_1424","2001","T6","682956070"
"Row6_1425","2000","T6","665327581"
"Row6_1426","1999","T6","648148316"
"Row6_1427","1998","T6","631400656"
"Row6_1428","1997","T6","615054371"
"Row6_1429","1996","T6","599067779"
"Row6_1430","1995","T6","583413261"
"Row6_1431","1994","T6","568072008"
"Row6_1432","1993","T6","553020362"
"Row6_1433","1992","T6","538246469"
"Row6_1434","1991","T6","523726913"
"Row6_1435","1990","T6","509451851"
"Row6_1436","1989","T6","495407391"
"Row6_1437","1988","T6","481594292"
"Row6_1438","1987","T6","468053168"
"Row6_1439","1986","T6","454835629"
"Row6_1440","1985","T6","441988010"
"Row6_1441","2016","XT","2795831616"
"Row6_1442","2015","XT","2773653737"
"Row6_1443","2014","XT","2751475454"
"Row6_1444","2013","XT","2728919924"
"Row6_1445","2012","XT","2706458199"
"Row6_1446","2011","XT","2684416594"
"Row6_1447","2010","XT","2663127529"
"Row6_1448","2009","XT","2642571328"
"Row6_1449","2008","XT","2621990358"
"Row6_1450","2007","XT","2601881261"
"Row6_1451","2006","XT","2582017907"
"Row6_1452","2005","XT","2561819833"
"Row6_1453","2004","XT","2541199766"
"Row6_1454","2003","XT","2520458862"
"Row6_1455","2002","XT","2499370901"
"Row6_1456","2001","XT","2477737145"
"Row6_1457","2000","XT","2455303285"
"Row6_1458","1999","XT","2431970652"
"Row6_1459","1998","XT","2407656279"
"Row6_1460","1997","XT","2381988263"
"Row6_1461","1996","XT","2355409995"
"Row6_1462","1995","XT","2328542193"
"Row6_1463","1994","XT","2301256402"
"Row6_1464","1993","XT","2273206702"
"Row6_1465","1992","XT","2244690386"
"Row6_1466","1991","XT","2214892098"
"Row6_1467","1990","XT","2183003722"
"Row6_1468","1989","XT","2150105658"
"Row6_1469","1988","XT","2115665823"
"Row6_1470","1987","XT","2080076812"
"Row6_1471","1986","XT","2044562991"
"Row6_1472","1985","XT","2010462441"
"Row6_1473","2016","1W","7424282488"
"Row6_1474","2015","1W","7338964960"
"Row6_1475","2014","1W","7254228377"
"Row6_1476","2013","1W","7169640142"
"Row6_1477","2012","1W","7085763408"
"Row6_1478","2011","1W","7002860604"
"Row6_1479","2010","1W","6921871614"
"Row6_1480","2009","1W","6839574284"
"Row6_1481","2008","1W","6756917904"
"Row6_1482","2007","1W","6674203658"
"Row6_1483","2006","1W","6592734542"
"Row6_1484","2005","1W","6511748367"
"Row6_1485","2004","1W","6431551644"
"Row6_1486","2003","1W","6351882361"
"Row6_1487","2002","1W","6272752974"
"Row6_1488","2001","1W","6193671787"
"Row6_1489","2000","1W","6114332536"
"Row6_1490","1999","1W","6034491778"
"Row6_1491","1998","1W","5954005524"
"Row6_1492","1997","1W","5872254361"
"Row6_1493","1996","1W","5789623839"
"Row6_1494","1995","1W","5706689090"
"Row6_1495","1994","1W","5621787194"
"Row6_1496","1993","1W","5537511534"
"Row6_1497","1992","1W","5452349932"
"Row6_1498","1991","1W","5368065408"
"Row6_1499","1990","1W","5280076284"
"Row6_1500","1989","1W","5189996799"
"Row6_1501","1988","1W","5101297281"
"Row6_1502","1987","1W","5012555212"
"Row6_1503","1986","1W","4924736807"
"Row6_1504","1985","1W","4839074592"
"Row6_1505","2016","AF","35383128"
"Row6_1506","2015","AF","34413603"
"Row6_1507","2014","AF","33370794"
"Row6_1508","2013","AF","32269589"
"Row6_1509","2012","AF","31161376"
"Row6_1510","2011","AF","30117413"
"Row6_1511","2010","AF","29185507"
"Row6_1512","2009","AF","28394813"
"Row6_1513","2008","AF","27722276"
"Row6_1514","2007","AF","27100536"
"Row6_1515","2006","AF","26433049"
"Row6_1516","2005","AF","25654277"
"Row6_1517","2004","AF","24726684"
"Row6_1518","2003","AF","23680871"
"Row6_1519","2002","AF","22600770"
"Row6_1520","2001","AF","21606988"
"Row6_1521","2000","AF","20779953"
"Row6_1522","1999","AF","20170844"
"Row6_1523","1998","AF","19737765"
"Row6_1524","1997","AF","19357126"
"Row6_1525","1996","AF","18853437"
"Row6_1526","1995","AF","18110657"
"Row6_1527","1994","AF","17075727"
"Row6_1528","1993","AF","15816603"
"Row6_1529","1992","AF","14485546"
"Row6_1530","1991","AF","13299017"
"Row6_1531","1990","AF","12412308"
"Row6_1532","1989","AF","11868877"
"Row6_1533","1988","AF","11618005"
"Row6_1534","1987","AF","11604534"
"Row6_1535","1986","AF","11736179"
"Row6_1536","1985","AF","11938208"
"Row6_1537","2016","AL","2876101"
"Row6_1538","2015","AL","2880703"
"Row6_1539","2014","AL","2889104"
"Row6_1540","2013","AL","2895092"
"Row6_1541","2012","AL","2900401"
"Row6_1542","2011","AL","2905195"
"Row6_1543","2010","AL","2913021"
"Row6_1544","2009","AL","2927519"
"Row6_1545","2008","AL","2947314"
"Row6_1546","2007","AL","2970017"
"Row6_1547","2006","AL","2992547"
"Row6_1548","2005","AL","3011487"
"Row6_1549","2004","AL","3026939"
"Row6_1550","2003","AL","3039616"
"Row6_1551","2002","AL","3051010"
"Row6_1552","2001","AL","3060173"
"Row6_1553","2000","AL","3089027"
"Row6_1554","1999","AL","3108778"
"Row6_1555","1998","AL","3128530"
"Row6_1556","1997","AL","3148281"
"Row6_1557","1996","AL","3168033"
"Row6_1558","1995","AL","3187784"
"Row6_1559","1994","AL","3207536"
"Row6_1560","1993","AL","3227287"
"Row6_1561","1992","AL","3247039"
"Row6_1562","1991","AL","3266790"
"Row6_1563","1990","AL","3286542"
"Row6_1564","1989","AL","3227943"
"Row6_1565","1988","AL","3142336"
"Row6_1566","1987","AL","3083605"
"Row6_1567","1986","AL","3022635"
"Row6_1568","1985","AL","2964762"
"Row6_1569","2016","DZ","40551404"
"Row6_1570","2015","DZ","39728025"
"Row6_1571","2014","DZ","38923687"
"Row6_1572","2013","DZ","38140132"
"Row6_1573","2012","DZ","37383887"
"Row6_1574","2011","DZ","36661444"
"Row6_1575","2010","DZ","35977455"
"Row6_1576","2009","DZ","35333881"
"Row6_1577","2008","DZ","34730608"
"Row6_1578","2007","DZ","34166972"
"Row6_1579","2006","DZ","33641002"
"Row6_1580","2005","DZ","33149724"
"Row6_1581","2004","DZ","32692163"
"Row6_1582","2003","DZ","32264157"
"Row6_1583","2002","DZ","31855109"
"Row6_1584","2001","DZ","31451514"
"Row6_1585","2000","DZ","31042235"
"Row6_1586","1999","DZ","30623406"
"Row6_1587","1998","DZ","30192754"
"Row6_1588","1997","DZ","29742979"
"Row6_1589","1996","DZ","29266405"
"Row6_1590","1995","DZ","28757785"
"Row6_1591","1994","DZ","28213774"
"Row6_1592","1993","DZ","27635515"
"Row6_1593","1992","DZ","27028326"
"Row6_1594","1991","DZ","26400479"
"Row6_1595","1990","DZ","25758869"
"Row6_1596","1989","DZ","25106190"
"Row6_1597","1988","DZ","24443467"
"Row6_1598","1987","DZ","23774284"
"Row6_1599","1986","DZ","23102389"
"Row6_1600","1985","DZ","22431502"
"Row6_1601","2016","AS","55741"
"Row6_1602","2015","AS","55812"
"Row6_1603","2014","AS","55791"
"Row6_1604","2013","AS","55713"
"Row6_1605","2012","AS","55667"
"Row6_1606","2011","AS","55759"
"Row6_1607","2010","AS","56079"
"Row6_1608","2009","AS","56683"
"Row6_1609","2008","AS","57492"
"Row6_1610","2007","AS","58365"
"Row6_1611","2006","AS","59107"
"Row6_1612","2005","AS","59562"
"Row6_1613","2004","AS","59681"
"Row6_1614","2003","AS","59504"
"Row6_1615","2002","AS","59080"
"Row6_1616","2001","AS","58494"
"Row6_1617","2000","AS","57821"
"Row6_1618","1999","AS","57053"
"Row6_1619","1998","AS","56171"
"Row6_1620","1997","AS","55221"
"Row6_1621","1996","AS","54211"
"Row6_1622","1995","AS","53161"
"Row6_1623","1994","AS","52095"
"Row6_1624","1993","AS","51020"
"Row6_1625","1992","AS","49896"
"Row6_1626","1991","AS","48685"
"Row6_1627","1990","AS","47347"
"Row6_1628","1989","AS","45894"
"Row6_1629","1988","AS","44343"
"Row6_1630","1987","AS","42740"
"Row6_1631","1986","AS","41119"
"Row6_1632","1985","AS","39519"
"Row6_1633","2016","AD","77297"
"Row6_1634","2015","AD","78011"
"Row6_1635","2014","AD","79213"
"Row6_1636","2013","AD","80774"
"Row6_1637","2012","AD","82427"
"Row6_1638","2011","AD","83747"
"Row6_1639","2010","AD","84449"
"Row6_1640","2009","AD","84463"
"Row6_1641","2008","AD","83862"
"Row6_1642","2007","AD","82684"
"Row6_1643","2006","AD","80993"
"Row6_1644","2005","AD","78867"
"Row6_1645","2004","AD","76244"
"Row6_1646","2003","AD","73182"
"Row6_1647","2002","AD","70049"
"Row6_1648","2001","AD","67341"
"Row6_1649","2000","AD","65390"
"Row6_1650","1999","AD","64370"
"Row6_1651","1998","AD","64142"
"Row6_1652","1997","AD","64327"
"Row6_1653","1996","AD","64360"
"Row6_1654","1995","AD","63850"
"Row6_1655","1994","AD","62677"
"Row6_1656","1993","AD","60971"
"Row6_1657","1992","AD","58888"
"Row6_1658","1991","AD","56671"
"Row6_1659","1990","AD","54509"
"Row6_1660","1989","AD","52448"
"Row6_1661","1988","AD","50434"
"Row6_1662","1987","AD","48455"
"Row6_1663","1986","AD","46517"
"Row6_1664","1985","AD","44600"
"Row6_1665","2016","AO","28842484"
"Row6_1666","2015","AO","27884381"
"Row6_1667","2014","AO","26941779"
"Row6_1668","2013","AO","26015780"
"Row6_1669","2012","AO","25107931"
"Row6_1670","2011","AO","24220661"
"Row6_1671","2010","AO","23356246"
"Row6_1672","2009","AO","22514281"
"Row6_1673","2008","AO","21695634"
"Row6_1674","2007","AO","20905363"
"Row6_1675","2006","AO","20149901"
"Row6_1676","2005","AO","19433602"
"Row6_1677","2004","AO","18758145"
"Row6_1678","2003","AO","18121479"
"Row6_1679","2002","AO","17519417"
"Row6_1680","2001","AO","16945753"
"Row6_1681","2000","AO","16395473"
"Row6_1682","1999","AO","15866869"
"Row6_1683","1998","AO","15359601"
"Row6_1684","1997","AO","14871570"
"Row6_1685","1996","AO","14400719"
"Row6_1686","1995","AO","13945206"
"Row6_1687","1994","AO","13503747"
"Row6_1688","1993","AO","13075049"
"Row6_1689","1992","AO","12657366"
"Row6_1690","1991","AO","12248901"
"Row6_1691","1990","AO","11848386"
"Row6_1692","1989","AO","11454777"
"Row6_1693","1988","AO","11068050"
"Row6_1694","1987","AO","10689250"
"Row6_1695","1986","AO","10320111"
"Row6_1696","1985","AO","9961997"
"Row6_1697","2016","AG","94527"
"Row6_1698","2015","AG","93566"
"Row6_1699","2014","AG","92562"
"Row6_1700","2013","AG","91516"
"Row6_1701","2012","AG","90409"
"Row6_1702","2011","AG","89253"
"Row6_1703","2010","AG","88028"
"Row6_1704","2009","AG","86746"
"Row6_1705","2008","AG","85397"
"Row6_1706","2007","AG","84026"
"Row6_1707","2006","AG","82704"
"Row6_1708","2005","AG","81465"
"Row6_1709","2004","AG","80336"
"Row6_1710","2003","AG","79300"
"Row6_1711","2002","AG","78295"
"Row6_1712","2001","AG","77212"
"Row6_1713","2000","AG","76016"
"Row6_1714","1999","AG","74674"
"Row6_1715","1998","AG","73224"
"Row6_1716","1997","AG","71704"
"Row6_1717","1996","AG","70173"
"Row6_1718","1995","AG","68670"
"Row6_1719","1994","AG","67204"
"Row6_1720","1993","AG","65777"
"Row6_1721","1992","AG","64471"
"Row6_1722","1991","AG","63367"
"Row6_1723","1990","AG","62528"
"Row6_1724","1989","AG","62008"
"Row6_1725","1988","AG","61771"
"Row6_1726","1987","AG","61717"
"Row6_1727","1986","AG","61754"
"Row6_1728","1985","AG","61786"
"Row6_1729","2016","AR","43590368"
"Row6_1730","2015","AR","43131966"
"Row6_1731","2014","AR","42669500"
"Row6_1732","2013","AR","42202935"
"Row6_1733","2012","AR","41733271"
"Row6_1734","2011","AR","41261490"
"Row6_1735","2010","AR","40788453"
"Row6_1736","2009","AR","40482788"
"Row6_1737","2008","AR","40080160"
"Row6_1738","2007","AR","39684295"
"Row6_1739","2006","AR","39289878"
"Row6_1740","2005","AR","38892931"
"Row6_1741","2004","AR","38491972"
"Row6_1742","2003","AR","38087868"
"Row6_1743","2002","AR","37681749"
"Row6_1744","2001","AR","37275652"
"Row6_1745","2000","AR","36870787"
"Row6_1746","1999","AR","36467218"
"Row6_1747","1998","AR","36063459"
"Row6_1748","1997","AR","35657429"
"Row6_1749","1996","AR","35246374"
"Row6_1750","1995","AR","34828170"
"Row6_1751","1994","AR","34402672"
"Row6_1752","1993","AR","33970111"
"Row6_1753","1992","AR","33529326"
"Row6_1754","1991","AR","33079000"
"Row6_1755","1990","AR","32618651"
"Row6_1756","1989","AR","32148134"
"Row6_1757","1988","AR","31668949"
"Row6_1758","1987","AR","31184415"
"Row6_1759","1986","AR","30698964"
"Row6_1760","1985","AR","30216279"
"Row6_1761","2016","AM","2936146"
"Row6_1762","2015","AM","2925553"
"Row6_1763","2014","AM","2912403"
"Row6_1764","2013","AM","2897584"
"Row6_1765","2012","AM","2884229"
"Row6_1766","2011","AM","2876538"
"Row6_1767","2010","AM","2877319"
"Row6_1768","2009","AM","2888092"
"Row6_1769","2008","AM","2907618"
"Row6_1770","2007","AM","2932618"
"Row6_1771","2006","AM","2958307"
"Row6_1772","2005","AM","2981269"
"Row6_1773","2004","AM","3000720"
"Row6_1774","2003","AM","3017932"
"Row6_1775","2002","AM","3033978"
"Row6_1776","2001","AM","3050687"
"Row6_1777","2000","AM","3069591"
"Row6_1778","1999","AM","3089022"
"Row6_1779","1998","AM","3108687"
"Row6_1780","1997","AM","3133089"
"Row6_1781","1996","AM","3168221"
"Row6_1782","1995","AM","3217348"
"Row6_1783","1994","AM","3283667"
"Row6_1784","1993","AM","3363108"
"Row6_1785","1992","AM","3442817"
"Row6_1786","1991","AM","3505258"
"Row6_1787","1990","AM","3538171"
"Row6_1788","1989","AM","3536474"
"Row6_1789","1988","AM","3504659"
"Row6_1790","1987","AM","3451947"
"Row6_1791","1986","AM","3392264"
"Row6_1792","1985","AM","3335940"
"Row6_1793","2016","AW","104872"
"Row6_1794","2015","AW","104341"
"Row6_1795","2014","AW","103774"
"Row6_1796","2013","AW","103159"
"Row6_1797","2012","AW","102560"
"Row6_1798","2011","AW","102046"
"Row6_1799","2010","AW","101669"
"Row6_1800","2009","AW","101455"
"Row6_1801","2008","AW","101358"
"Row6_1802","2007","AW","101222"
"Row6_1803","2006","AW","100834"
"Row6_1804","2005","AW","100031"
"Row6_1805","2004","AW","98737"
"Row6_1806","2003","AW","97017"
"Row6_1807","2002","AW","94992"
"Row6_1808","2001","AW","92898"
"Row6_1809","2000","AW","90853"
"Row6_1810","1999","AW","89005"
"Row6_1811","1998","AW","87277"
"Row6_1812","1997","AW","85451"
"Row6_1813","1996","AW","83200"
"Row6_1814","1995","AW","80324"
"Row6_1815","1994","AW","76700"
"Row6_1816","1993","AW","72504"
"Row6_1817","1992","AW","68235"
"Row6_1818","1991","AW","64622"
"Row6_1819","1990","AW","62149"
"Row6_1820","1989","AW","61032"
"Row6_1821","1988","AW","61079"
"Row6_1822","1987","AW","61833"
"Row6_1823","1986","AW","62644"
"Row6_1824","1985","AW","63026"
"Row6_1825","2016","AU","24190907"
"Row6_1826","2015","AU","23815995"
"Row6_1827","2014","AU","23475686"
"Row6_1828","2013","AU","23128129"
"Row6_1829","2012","AU","22733465"
"Row6_1830","2011","AU","22340024"
"Row6_1831","2010","AU","22031750"
"Row6_1832","2009","AU","21691700"
"Row6_1833","2008","AU","21249200"
"Row6_1834","2007","AU","20827600"
"Row6_1835","2006","AU","20697900"
"Row6_1836","2005","AU","20394800"
"Row6_1837","2004","AU","20127400"
"Row6_1838","2003","AU","19895400"
"Row6_1839","2002","AU","19651400"
"Row6_1840","2001","AU","19413000"
"Row6_1841","2000","AU","19153000"
"Row6_1842","1999","AU","18926000"
"Row6_1843","1998","AU","18711000"
"Row6_1844","1997","AU","18517000"
"Row6_1845","1996","AU","18311000"
"Row6_1846","1995","AU","18072000"
"Row6_1847","1994","AU","17855000"
"Row6_1848","1993","AU","17667000"
"Row6_1849","1992","AU","17495000"
"Row6_1850","1991","AU","17284000"
"Row6_1851","1990","AU","17065100"
"Row6_1852","1989","AU","16814400"
"Row6_1853","1988","AU","16532200"
"Row6_1854","1987","AU","16263900"
"Row6_1855","1986","AU","16018400"
"Row6_1856","1985","AU","15758000"
"Row6_1857","2016","AT","8736668"
"Row6_1858","2015","AT","8642699"
"Row6_1859","2014","AT","8546356"
"Row6_1860","2013","AT","8479823"
"Row6_1861","2012","AT","8429991"
"Row6_1862","2011","AT","8391643"
"Row6_1863","2010","AT","8363404"
"Row6_1864","2009","AT","8343323"
"Row6_1865","2008","AT","8321496"
"Row6_1866","2007","AT","8295487"
"Row6_1867","2006","AT","8268641"
"Row6_1868","2005","AT","8227829"
"Row6_1869","2004","AT","8171966"
"Row6_1870","2003","AT","8121423"
"Row6_1871","2002","AT","8081957"
"Row6_1872","2001","AT","8042293"
"Row6_1873","2000","AT","8011566"
"Row6_1874","1999","AT","7992324"
"Row6_1875","1998","AT","7976789"
"Row6_1876","1997","AT","7968041"
"Row6_1877","1996","AT","7959017"
"Row6_1878","1995","AT","7948278"
"Row6_1879","1994","AT","7936118"
"Row6_1880","1993","AT","7905633"
"Row6_1881","1992","AT","7840709"
"Row6_1882","1991","AT","7754891"
"Row6_1883","1990","AT","7677850"
"Row6_1884","1989","AT","7619567"
"Row6_1885","1988","AT","7585317"
"Row6_1886","1987","AT","7574586"
"Row6_1887","1986","AT","7569794"
"Row6_1888","1985","AT","7564985"
"Row6_1889","2016","AZ","9757812"
"Row6_1890","2015","AZ","9649341"
"Row6_1891","2014","AZ","9535079"
"Row6_1892","2013","AZ","9416801"
"Row6_1893","2012","AZ","9295784"
"Row6_1894","2011","AZ","9173082"
"Row6_1895","2010","AZ","9054332"
"Row6_1896","2009","AZ","8947243"
"Row6_1897","2008","AZ","8763400"
"Row6_1898","2007","AZ","8581300"
"Row6_1899","2006","AZ","8484550"
"Row6_1900","2005","AZ","8391850"
"Row6_1901","2004","AZ","8306500"
"Row6_1902","2003","AZ","8234100"
"Row6_1903","2002","AZ","8171950"
"Row6_1904","2001","AZ","8111200"
"Row6_1905","2000","AZ","8048600"
"Row6_1906","1999","AZ","7982750"
"Row6_1907","1998","AZ","7913000"
"Row6_1908","1997","AZ","7838250"
"Row6_1909","1996","AZ","7763000"
"Row6_1910","1995","AZ","7685000"
"Row6_1911","1994","AZ","7597000"
"Row6_1912","1993","AZ","7495000"
"Row6_1913","1992","AZ","7382000"
"Row6_1914","1991","AZ","7271000"
"Row6_1915","1990","AZ","7159000"
"Row6_1916","1989","AZ","7126881"
"Row6_1917","1988","AZ","7010027"
"Row6_1918","1987","AZ","6893489"
"Row6_1919","1986","AZ","6778624"
"Row6_1920","1985","AZ","6666447"
"Row6_1921","2016","BS","377931"
"Row6_1922","2015","BS","374206"
"Row6_1923","2014","BS","370633"
"Row6_1924","2013","BS","367168"
"Row6_1925","2012","BS","363584"
"Row6_1926","2011","BS","359577"
"Row6_1927","2010","BS","354942"
"Row6_1928","2009","BS","349604"
"Row6_1929","2008","BS","343681"
"Row6_1930","2007","BS","337389"
"Row6_1931","2006","BS","331033"
"Row6_1932","2005","BS","324859"
"Row6_1933","2004","BS","318894"
"Row6_1934","2003","BS","313129"
"Row6_1935","2002","BS","307660"
"Row6_1936","2001","BS","302618"
"Row6_1937","2000","BS","298051"
"Row6_1938","1999","BS","294062"
"Row6_1939","1998","BS","290597"
"Row6_1940","1997","BS","287358"
"Row6_1941","1996","BS","283978"
"Row6_1942","1995","BS","280184"
"Row6_1943","1994","BS","275846"
"Row6_1944","1993","BS","271069"
"Row6_1945","1992","BS","266029"
"Row6_1946","1991","BS","261008"
"Row6_1947","1990","BS","256223"
"Row6_1948","1989","BS","251733"
"Row6_1949","1988","BS","247451"
"Row6_1950","1987","BS","243271"
"Row6_1951","1986","BS","239017"
"Row6_1952","1985","BS","234578"
"Row6_1953","2016","BH","1425791"
"Row6_1954","2015","BH","1371851"
"Row6_1955","2014","BH","1336075"
"Row6_1956","2013","BH","1315029"
"Row6_1957","2012","BH","1299943"
"Row6_1958","2011","BH","1278151"
"Row6_1959","2010","BH","1240860"
"Row6_1960","2009","BH","1185076"
"Row6_1961","2008","BH","1114641"
"Row6_1962","2007","BH","1035919"
"Row6_1963","2006","BH","958418"
"Row6_1964","2005","BH","889164"
"Row6_1965","2004","BH","829844"
"Row6_1966","2003","BH","778708"
"Row6_1967","2002","BH","735146"
"Row6_1968","2001","BH","697545"
"Row6_1969","2000","BH","664611"
"Row6_1970","1999","BH","636541"
"Row6_1971","1998","BH","613700"
"Row6_1972","1997","BH","594931"
"Row6_1973","1996","BH","578666"
"Row6_1974","1995","BH","563697"
"Row6_1975","1994","BH","549583"
"Row6_1976","1993","BH","536210"
"Row6_1977","1992","BH","523086"
"Row6_1978","1991","BH","509760"
"Row6_1979","1990","BH","495931"
"Row6_1980","1989","BH","481087"
"Row6_1981","1988","BH","465198"
"Row6_1982","1987","BH","448971"
"Row6_1983","1986","BH","433480"
"Row6_1984","1985","BH","419428"
"Row6_1985","2016","BD","157970840"
"Row6_1986","2015","BD","156256276"
"Row6_1987","2014","BD","154520167"
"Row6_1988","2013","BD","152764676"
"Row6_1989","2012","BD","151007807"
"Row6_1990","2011","BD","149273778"
"Row6_1991","2010","BD","147575430"
"Row6_1992","2009","BD","145924797"
"Row6_1993","2008","BD","144304167"
"Row6_1994","2007","BD","142660376"
"Row6_1995","2006","BD","140921167"
"Row6_1996","2005","BD","139035505"
"Row6_1997","2004","BD","136986432"
"Row6_1998","2003","BD","134791603"
"Row6_1999","2002","BD","132478086"
"Row6_2000","2001","BD","130088702"
"Row6_2001","2000","BD","127657854"
"Row6_2002","1999","BD","125189651"
"Row6_2003","1998","BD","122682815"
"Row6_2004","1997","BD","120160564"
"Row6_2005","1996","BD","117649932"
"Row6_2006","1995","BD","115169930"
"Row6_2007","1994","BD","112737683"
"Row6_2008","1993","BD","110350639"
"Row6_2009","1992","BD","107983704"
"Row6_2010","1991","BD","105599127"
"Row6_2011","1990","BD","103171956"
"Row6_2012","1989","BD","100695497"
"Row6_2013","1988","BD","98186350"
"Row6_2014","1987","BD","95671163"
"Row6_2015","1986","BD","93187603"
"Row6_2016","1985","BD","90764183"
"Row6_2017","2016","BB","285796"
"Row6_2018","2015","BB","285324"
"Row6_2019","2014","BB","284825"
"Row6_2020","2013","BB","284296"
"Row6_2021","2012","BB","283700"
"Row6_2022","2011","BB","282987"
"Row6_2023","2010","BB","282131"
"Row6_2024","2009","BB","281104"
"Row6_2025","2008","BB","279946"
"Row6_2026","2007","BB","278700"
"Row6_2027","2006","BB","277477"
"Row6_2028","2005","BB","276323"
"Row6_2029","2004","BB","275284"
"Row6_2030","2003","BB","274329"
"Row6_2031","2002","BB","273425"
"Row6_2032","2001","BB","272500"
"Row6_2033","2000","BB","271515"
"Row6_2034","1999","BB","270451"
"Row6_2035","1998","BB","269336"
"Row6_2036","1997","BB","268187"
"Row6_2037","1996","BB","267049"
"Row6_2038","1995","BB","265955"
"Row6_2039","1994","BB","264893"
"Row6_2040","1993","BB","263874"
"Row6_2041","1992","BB","262886"
"Row6_2042","1991","BB","261905"
"Row6_2043","1990","BB","260936"
"Row6_2044","1989","BB","259957"
"Row6_2045","1988","BB","258977"
"Row6_2046","1987","BB","258019"
"Row6_2047","1986","BB","257107"
"Row6_2048","1985","BB","256263"
"Row6_2049","2016","BY","9501534"
"Row6_2050","2015","BY","9489616"
"Row6_2051","2014","BY","9474511"
"Row6_2052","2013","BY","9465997"
"Row6_2053","2012","BY","9464495"
"Row6_2054","2011","BY","9473172"
"Row6_2055","2010","BY","9490583"
"Row6_2056","2009","BY","9506765"
"Row6_2057","2008","BY","9527985"
"Row6_2058","2007","BY","9560953"
"Row6_2059","2006","BY","9604924"
"Row6_2060","2005","BY","9663915"
"Row6_2061","2004","BY","9730146"
"Row6_2062","2003","BY","9796749"
"Row6_2063","2002","BY","9865548"
"Row6_2064","2001","BY","9928549"
"Row6_2065","2000","BY","9979610"
"Row6_2066","1999","BY","10026738"
"Row6_2067","1998","BY","10069000"
"Row6_2068","1997","BY","10117000"
"Row6_2069","1996","BY","10160000"
"Row6_2070","1995","BY","10194000"
"Row6_2071","1994","BY","10227000"
"Row6_2072","1993","BY","10239000"
"Row6_2073","1992","BY","10216000"
"Row6_2074","1991","BY","10194000"
"Row6_2075","1990","BY","10189000"
"Row6_2076","1989","BY","10170000"
"Row6_2077","1988","BY","10140000"
"Row6_2078","1987","BY","10111000"
"Row6_2079","1986","BY","10043000"
"Row6_2080","1985","BY","9975000"
"Row6_2081","2016","BE","11331422"
"Row6_2082","2015","BE","11274196"
"Row6_2083","2014","BE","11209057"
"Row6_2084","2013","BE","11159407"
"Row6_2085","2012","BE","11106932"
"Row6_2086","2011","BE","11038264"
"Row6_2087","2010","BE","10895586"
"Row6_2088","2009","BE","10796493"
"Row6_2089","2008","BE","10709973"
"Row6_2090","2007","BE","10625700"
"Row6_2091","2006","BE","10547958"
"Row6_2092","2005","BE","10478617"
"Row6_2093","2004","BE","10421137"
"Row6_2094","2003","BE","10376133"
"Row6_2095","2002","BE","10332785"
"Row6_2096","2001","BE","10286570"
"Row6_2097","2000","BE","10251250"
"Row6_2098","1999","BE","10226419"
"Row6_2099","1998","BE","10203008"
"Row6_2100","1997","BE","10181245"
"Row6_2101","1996","BE","10156637"
"Row6_2102","1995","BE","10136811"
"Row6_2103","1994","BE","10115603"
"Row6_2104","1993","BE","10084475"
"Row6_2105","1992","BE","10045158"
"Row6_2106","1991","BE","10004486"
"Row6_2107","1990","BE","9967379"
"Row6_2108","1989","BE","9937697"
"Row6_2109","1988","BE","9901664"
"Row6_2110","1987","BE","9870234"
"Row6_2111","1986","BE","9861823"
"Row6_2112","1985","BE","9858308"
"Row6_2113","2016","BZ","368400"
"Row6_2114","2015","BZ","360933"
"Row6_2115","2014","BZ","353366"
"Row6_2116","2013","BZ","345715"
"Row6_2117","2012","BZ","338000"
"Row6_2118","2011","BZ","330237"
"Row6_2119","2010","BZ","322464"
"Row6_2120","2009","BZ","314655"
"Row6_2121","2008","BZ","306823"
"Row6_2122","2007","BZ","299025"
"Row6_2123","2006","BZ","291329"
"Row6_2124","2005","BZ","283800"
"Row6_2125","2004","BZ","276504"
"Row6_2126","2003","BZ","269425"
"Row6_2127","2002","BZ","262378"
"Row6_2128","2001","BZ","255063"
"Row6_2129","2000","BZ","247315"
"Row6_2130","1999","BZ","238988"
"Row6_2131","1998","BZ","230244"
"Row6_2132","1997","BZ","221580"
"Row6_2133","1996","BZ","213664"
"Row6_2134","1995","BZ","206963"
"Row6_2135","1994","BZ","201680"
"Row6_2136","1993","BZ","197622"
"Row6_2137","1992","BZ","194324"
"Row6_2138","1991","BZ","191128"
"Row6_2139","1990","BZ","187552"
"Row6_2140","1989","BZ","183469"
